Time;c/kWh
2024-05-28 02:00;0,38
2024-05-28 03:00;0,34
2024-05-28 04:00;0,34
2024-05-28 05:00;0,47
2024-05-28 06:00;0,69
2024-05-28 07:00;1,07
2024-05-28 08:00;2,17
2024-05-28 09:00;2,53
2024-05-28 10:00;2,33
2024-05-28 11:00;1,6
2024-05-28 12:00;1,19
2024-05-28 13:00;1,06
2024-05-28 14:00;0,94
2024-05-28 15:00;0,87
2024-05-28 16:00;0,87
2024-05-28 17:00;0,95
2024-05-28 18:00;1,19
2024-05-28 19:00;1,52
2024-05-28 20:00;2,14
2024-05-28 21:00;1,79
2024-05-28 22:00;1,57
2024-05-28 23:00;1,15
2024-05-29 00:00;0,87
2024-05-29 01:00;0,7
2024-05-29 02:00;0,69
2024-05-29 03:00;0,7
2024-05-29 04:00;0,73
2024-05-29 05:00;0,83
2024-05-29 06:00;0,96
2024-05-29 07:00;2,82
2024-05-29 08:00;8,28
2024-05-29 09:00;11,97
2024-05-29 10:00;11,54
2024-05-29 11:00;9,02
2024-05-29 12:00;8,3
2024-05-29 13:00;7,91
2024-05-29 14:00;8,3
2024-05-29 15:00;5,8
2024-05-29 16:00;25,39
2024-05-29 17:00;31,58
2024-05-29 18:00;7,15
2024-05-29 19:00;15,05
2024-05-29 20:00;10,99
2024-05-29 21:00;8,18
2024-05-29 22:00;5,19
2024-05-29 23:00;1,22
2024-05-30 00:00;0,97
2024-05-30 01:00;0,82
2024-05-30 02:00;0,72
2024-05-30 03:00;0,75
2024-05-30 04:00;0,81
2024-05-30 05:00;0,92
2024-05-30 06:00;1,24
2024-05-30 07:00;8,03
2024-05-30 08:00;18,2
2024-05-30 09:00;13,8
2024-05-30 10:00;18,2
2024-05-30 11:00;18,2
2024-05-30 12:00;12,99
2024-05-30 13:00;14,22
2024-05-30 14:00;18,09
2024-05-30 15:00;25,39
2024-05-30 16:00;18,52
2024-05-30 17:00;22,84
2024-05-30 18:00;24,82
2024-05-30 19:00;31,58
2024-05-30 20:00;22,05
2024-05-30 21:00;8,15
2024-05-30 22:00;5,88
2024-05-30 23:00;2,45
2024-05-31 00:00;1,34
2024-05-31 01:00;1,47
2024-05-31 02:00;1,44
2024-05-31 03:00;1,47
2024-05-31 04:00;1,48
2024-05-31 05:00;1,72
2024-05-31 06:00;2,27
2024-05-31 07:00;11,3
2024-05-31 08:00;15,83
2024-05-31 09:00;14,19
2024-05-31 10:00;13,14
2024-05-31 11:00;11,79
2024-05-31 12:00;10,82
2024-05-31 13:00;9,94
2024-05-31 14:00;9,16
2024-05-31 15:00;8,75
2024-05-31 16:00;8,94
2024-05-31 17:00;9,52
2024-05-31 18:00;10,59
2024-05-31 19:00;13,54
2024-05-31 20:00;12,8
2024-05-31 21:00;2,9
2024-05-31 22:00;2,85
2024-05-31 23:00;2,13
